#,T,I,T,L,E
K,E,Y
V,A,L,U,E
S,W,M,H
c_ragusa,low_saxon,,Ragusa
c_ragusa,c_ragusa_adj_low_saxon,,Ragusan
c_ragusa,neapolitan,,Ragusa
c_ragusa,c_ragusa_adj_neapolitan,,Ragusan
c_ragusa,norman,,Ragusa
c_ragusa,c_ragusa_adj_norman,,Ragusan
c_ragusa,occitan,,Ragusa
c_ragusa,c_ragusa_adj_occitan,,Ragusan
c_ragusa,roman,,Ragusium
c_ragusa,c_ragusa_adj_roman,,Ragusian
c_ragusa,sardinian,,Ragusa
c_ragusa,c_ragusa_adj_sardinian,,Ragusan
c_ragusa,sicilian,,Ragusa
c_ragusa,c_ragusa_adj_sicilian,,Ragusan
c_ragusa,southern_italian,,Ragusa
c_ragusa,c_ragusa_adj_southern_italian,,Ragusan
c_ragusa,swabian,,Ragusa
c_ragusa,c_ragusa_adj_swabian,,Ragusan
c_ragusa,thuringian,,Ragusa
c_ragusa,c_ragusa_adj_thuringian,,Ragusan
c_ragusa,tuscan,,Ragusa
c_ragusa,c_ragusa_adj_tuscan,,Ragusan
c_ragusa,venetian,,Ragusa
c_ragusa,c_ragusa_adj_venetian,,Ragusan
b_ragusa,b_ragusa,,Dubrovnik
b_ragusa,b_ragusa_adj,,
b_ragusa,arpitan,,Ragusa
b_ragusa,bavarian,,Ragusa
b_ragusa,central_italian,,Ragusa
b_ragusa,corsican,,Ragusa
b_ragusa,dalmatian,,Ragusa
b_ragusa,dutch,,Ragusa
b_ragusa,east_gothic,,Raguia
b_ragusa,franconian,,Ragusa
b_ragusa,frankish,,Ragusa
b_ragusa,german,,Ragusa
b_ragusa,greek,,Raguia
b_ragusa,italian,,Ragusa
b_ragusa,ligurian,,Ragusa
b_ragusa,low_frankish,,Ragusa
b_ragusa,low_german,,Ragusa
b_ragusa,low_saxon,,Ragusa
b_ragusa,neapolitan,,Ragusa
b_ragusa,norman,,Ragusa
b_ragusa,occitan,,Ragusa
b_ragusa,roman,,Ragusium
b_ragusa,sardinian,,Ragusa
b_ragusa,sicilian,,Ragusa
b_ragusa,southern_italian,,Ragusa
b_ragusa,swabian,,Ragusa
b_ragusa,thuringian,,Ragusa
b_ragusa,tuscan,,Ragusa
b_ragusa,venetian,,Ragusa
b_ston,b_ston,,Ston
b_ston,b_ston_adj,,
b_ston,central_italian,,Stagno
b_ston,corsican,,Stagno
b_ston,dalmatian,,Stagno
b_ston,italian,,Stagno
b_ston,ligurian,,Stagno
b_ston,neapolitan,,Stagno
b_ston,sardinian,,Stagno
b_ston,sicilian,,Stagno
b_ston,southern_italian,,Stagno
b_ston,tuscan,,Stagno
b_ston,venetian,,Stagno
b_cavtat,b_cavtat,,Cavtat
b_cavtat,b_cavtat_adj,,
b_cavtat,central_italian,,Ragusavecchia
b_cavtat,corsican,,Ragusavecchia
b_cavtat,dalmatian,,Ragusavecchia
b_cavtat,east_gothic,,Epidauros
b_cavtat,greek,,Epidauros
b_cavtat,italian,,Ragusavecchia
b_cavtat,ligurian,,Ragusavecchia
b_cavtat,neapolitan,,Ragusavecchia
b_cavtat,roman,,Epidaurum
b_cavtat,sardinian,,Ragusavecchia
b_cavtat,sicilian,,Ragusavecchia
b_cavtat,southern_italian,,Ragusavecchia
b_cavtat,tuscan,,Ragusavecchia
b_cavtat,venetian,,Ragusavecchia
b_lokrum,b_lokrum,,Lokrum
b_lokrum,b_lokrum_adj,,
b_lokrum,central_italian,,Lacroma
b_lokrum,corsican,,Lacroma
b_lokrum,dalmatian,,Lacroma
b_lokrum,italian,,Lacroma
b_lokrum,ligurian,,Lacroma
b_lokrum,neapolitan,,Lacroma
b_lokrum,sardinian,,Lacroma
b_lokrum,sicilian,,Lacroma
b_lokrum,southern_italian,,Lacroma
b_lokrum,tuscan,,Lacroma
b_lokrum,venetian,,Lacroma
b_mljet,b_mljet,,Mljet
b_mljet,b_mljet_adj,,
b_mljet,central_italian,,Meleda
b_mljet,corsican,,Meleda
b_mljet,dalmatian,,Meleda
b_mljet,east_gothic,,Melitussa
b_mljet,greek,,Melitussa
b_mljet,italian,,Meleda
b_mljet,ligurian,,Meleda
b_mljet,neapolitan,,Meleda
b_mljet,roman,,Meleda
b_mljet,sardinian,,Meleda
b_mljet,sicilian,,Meleda
b_mljet,southern_italian,,Meleda
b_mljet,tuscan,,Meleda
b_mljet,venetian,,Meleda
b_slano,b_slano,,Slano
b_slano,b_slano_adj,,
b_slano,central_italian,,Islana
b_slano,corsican,,Islana
b_slano,dalmatian,,Islana
b_slano,italian,,Islana
b_slano,ligurian,,Islana
b_slano,neapolitan,,Islana
b_slano,sardinian,,Islana
b_slano,sicilian,,Islana
b_slano,southern_italian,,Islana
b_slano,tuscan,,Islana
b_slano,venetian,,Islana
k_bosnia,k_bosnia,,Bosna
k_bosnia,k_bosnia_adj,,Bosanci
d_bosnia,d_bosnia,,Bosna
d_bosnia,d_bosnia_adj,,Bosanci
c_vrhbosna,PROV1522,,Vrhbosna
c_vrhbosna,c_vrhbosna,,
c_vrhbosna,c_vrhbosna_adj,,Bosnian
c_vrhbosna,east_gothic,,Vrelobosna
c_vrhbosna,greek,,Vrelobosna
c_vrhbosna,oghuz,,Saraybosna
c_vrhbosna,pecheneg,,Saraybosna
c_vrhbosna,turkish,,Saraybosna
c_vrhbosna,turkmen,,Saraybosna
b_mostre,b_mostre,,Moštre
b_mostre,b_mostre_adj,,
b_olovac,b_olovac,,Olovo
b_olovac,b_olovac_adj,,
b_olovac,bavarian,,Blei
b_olovac,dutch,,Blei
b_olovac,franconian,,Blei
b_olovac,german,,Blei
b_olovac,low_frankish,,Blei
b_olovac,low_german,,Blei
b_olovac,low_saxon,,Blei
b_olovac,roman,,Plumbum
b_olovac,swabian,,Blei
b_olovac,thuringian,,Blei
b_mile,b_mile,,Mile
b_mile,b_mile_adj,,
b_visoki,b_visoki,,Visoki
b_visoki,b_visoki_adj,,
b_bobovac,b_bobovac,,Bobovac
b_bobovac,b_bobovac_adj,,
c_rama,PROV504,,Rama
c_rama,c_rama,,
c_rama,c_rama_adj,,Raman
b_fojnica,b_fojnica,,Hvojnica
b_fojnica,b_fojnica_adj,,
b_travnik,b_travnik,,Travnik
b_travnik,b_travnik_adj,,
b_travnik,bavarian,,Traunik
b_travnik,dutch,,Traunik
b_travnik,east_gothic,,Herbosa
b_travnik,franconian,,Traunik
b_travnik,german,,Traunik
b_travnik,greek,,Herbosa
b_travnik,low_frankish,,Traunik
b_travnik,low_german,,Traunik
b_travnik,low_saxon,,Traunik
b_travnik,roman,,Herbosa
b_travnik,swabian,,Traunik
b_travnik,thuringian,,Traunik
b_prozor_rama,b_prozor_rama,,Prozor
b_prozor_rama,b_prozor_rama_adj,,
c_donjikraji,PROV1002,,Donji Kraji
c_donjikraji,c_donjikraji,,
c_donjikraji,c_donjikraji_adj,,Donji Krajian
b_bjelaj,b_bjelaj,,Bilaj
b_bjelaj,b_bjelaj_adj,,
b_greben_castle,b_greben_castle,,Greben
b_greben_castle,b_greben_castle_adj,,
b_jajce,b_jajce,,Jajce
b_jajce,b_jajce_adj,,
b_jajce,east_gothic,,Iaicia
b_jajce,greek,,Iaicia
b_jajce,roman,,Iaicia
c_zavrsje,PROV1001,,Zavrsje
c_zavrsje,c_zavrsje,,
c_zavrsje,c_zavrsje_adj,,Zavrsjian
c_zavrsje,east_gothic,,Delminithós
c_zavrsje,greek,,Delminithós
c_zavrsje,roman,,Delminium
b_duvno,b_duvno,,Duvno
b_duvno,b_duvno_adj,,
b_duvno,bavarian,,Dalen
b_duvno,central_italian,,Dumno
b_duvno,corsican,,Dumno
b_duvno,dalmatian,,Dumno
b_duvno,dutch,,Dalen
b_duvno,east_gothic,,Delminithós
b_duvno,franconian,,Dalen
b_duvno,german,,Dalen
b_duvno,greek,,Delminithós
b_duvno,italian,,Dumno
b_duvno,ligurian,,Dumno
b_duvno,low_frankish,,Dalen
b_duvno,low_german,,Dalen
b_duvno,low_saxon,,Dalen
b_duvno,neapolitan,,Dumno
b_duvno,roman,,Delminium
b_duvno,sardinian,,Dumno
b_duvno,sicilian,,Dumno
b_duvno,southern_italian,,Dumno
b_duvno,swabian,,Dalen
b_duvno,thuringian,,Dalen
b_duvno,tuscan,,Dumno
b_duvno,venetian,,Dumno
b_livna,b_livna,,Hlivno
b_livna,b_livna_adj,,
b_livna,bavarian,,Züsswein
b_livna,central_italian,,Cleuna
b_livna,corsican,,Cleuna
b_livna,dalmatian,,Cleuna
b_livna,dutch,,Züsswein
b_livna,east_gothic,,Cleuna
b_livna,franconian,,Züsswein
b_livna,german,,Züsswein
b_livna,greek,,Cleuna
b_livna,italian,,Cleuna
b_livna,ligurian,,Cleuna
b_livna,low_frankish,,Züsswein
b_livna,low_german,,Züsswein
b_livna,low_saxon,,Züsswein
b_livna,neapolitan,,Cleuna
b_livna,roman,,Cleuna
b_livna,sardinian,,Cleuna
b_livna,sicilian,,Cleuna
b_livna,southern_italian,,Cleuna
b_livna,swabian,,Züsswein
b_livna,thuringian,,Züsswein
b_livna,tuscan,,Cleuna
b_livna,venetian,,Cleuna
b_glamoc,b_glamoc,,Dlamoc
b_glamoc,b_glamoc_adj,,
d_usora_i_soli,d_usora_i_soli,,Usora
d_usora_i_soli,d_usora_i_soli_adj,,Usoran
c_soli,PROV1581,,Soli
c_soli,c_soli,,
c_soli,c_soli_adj,,Solin
c_soli,bavarian,,Salinae
c_soli,central_italian,,Sale
c_soli,corsican,,Sale
c_soli,dalmatian,,Sale
c_soli,dutch,,Salinae
c_soli,east_gothic,,Salines
c_soli,franconian,,Salinae
c_soli,german,,Salinae
c_soli,greek,,Salines
c_soli,hungarian,,Só
c_soli,italian,,Sale
c_soli,ligurian,,Sale
c_soli,low_frankish,,Salinae
c_soli,low_german,,Salinae
c_soli,low_saxon,,Salinae
c_soli,neapolitan,,Sale
c_soli,oghuz,,Tuzla
c_soli,pecheneg,,Tuzla
c_soli,roman,,Salines
c_soli,sardinian,,Sale
c_soli,sicilian,,Sale
c_soli,southern_italian,,Sale
c_soli,swabian,,Salinae
c_soli,szekely,,Só
c_soli,thuringian,,Salinae
c_soli,turkish,,Tuzla
c_soli,turkmen,,Tuzla
c_soli,tuscan,,Sale
c_soli,venetian,,Sale
b_srebenik,b_srebenik,,Srebnik
b_srebenik,b_srebenik_adj,,
b_soli,b_soli,,Soli
b_soli,b_soli_adj,,
b_soli,bavarian,,Salinae
b_soli,central_italian,,Sale
b_soli,corsican,,Sale
b_soli,dalmatian,,Sale
b_soli,dutch,,Salinae
b_soli,east_gothic,,Salines
b_soli,franconian,,Salinae
b_soli,german,,Salinae
b_soli,greek,,Salines
b_soli,hungarian,,Só
b_soli,italian,,Sale
b_soli,ligurian,,Sale
b_soli,low_frankish,,Salinae
b_soli,low_german,,Salinae
b_soli,low_saxon,,Salinae
b_soli,neapolitan,,Sale
b_soli,oghuz,,Tuzla
b_soli,pecheneg,,Tuzla
b_soli,roman,,Salines
b_soli,sardinian,,Sale
b_soli,sicilian,,Sale
b_soli,southern_italian,,Sale
b_soli,swabian,,Salinae
b_soli,szekely,,Só
b_soli,thuringian,,Salinae
b_soli,turkish,,Tuzla
b_soli,turkmen,,Tuzla
b_soli,tuscan,,Sale
b_soli,venetian,,Sale
c_usora,PROV463,,Usora
c_usora,c_usora,,
c_usora,c_usora_adj,,Usoran
b_tolisa,b_tolisa,,Tolisa
b_tolisa,b_tolisa_adj,,
b_tolisa,east_gothic,,Tolis
b_tolisa,greek,,Tolis
b_tolisa,roman,,Tolis
b_tesanj,b_tesanj,,Tešanj
b_tesanj,b_tesanj_adj,,
b_dobojgrad,b_dobojgrad,,Doboj
b_dobojgrad,b_dobojgrad_adj,,
k_croatia,k_croatia,,Hrvatska
k_croatia,k_croatia_adj,,Hrvatski
k_croatia,east_gothic,,Illyrikon
k_croatia,greek,,Illyrikon
k_croatia,roman,,Illyricum
d_dalmatia,d_dalmatia,,Dalmacija
d_dalmatia,d_dalmatia_adj,,Dalmacijan
d_dalmatia,d_dalmatia_adj_alan,,Dalmatiasan
d_dalmatia,d_dalmatia_adj_arberian,,Dalmatiasan
d_dalmatia,d_dalmatia_adj_armenian,,Dalmatiasan
d_dalmatia,d_dalmatia_adj_central_italian,,Dalmazian
d_dalmatia,d_dalmatia_adj_corsican,,Dalmazian
d_dalmatia,d_dalmatia_adj_georgian,,Dalmatiasan
d_dalmatia,d_dalmatia_adj_german,,Dalmatische
d_dalmatia,d_dalmatia_adj_greek,,Dalmatiasan
d_dalmatia,d_dalmatia_adj_italian,,Dalmazian
d_dalmatia,d_dalmatia_adj_ligurian,,Dalmazian
d_dalmatia,d_dalmatia_adj_neapolitan,,Dalmazian
d_dalmatia,d_dalmatia_adj_roman,,Dalmatian
d_dalmatia,d_dalmatia_adj_sardinian,,Dalmazian
d_dalmatia,d_dalmatia_adj_sicilian,,Dalmazian
d_dalmatia,d_dalmatia_adj_southern_italian,,Dalmazian
d_dalmatia,d_dalmatia_adj_tuscan,,Dalmazian
d_dalmatia,d_dalmatia_adj_venetian,,Dalmàssian
c_split,PROV467,,Cetina
c_split,c_split,,
c_split,c_split_adj,,Cetinan
c_split,east_gothic,,Spálathos
c_split,greek,,Spálathos
c_split,roman,,Spalatum
b_sibenik,b_sibenik,,Sibenik
b_sibenik,b_sibenik_adj,,
b_sibenik,bavarian,,Sibennig
b_sibenik,central_italian,,Sebenico
b_sibenik,corsican,,Sebenico
b_sibenik,dalmatian,,Sebenico
b_sibenik,dutch,,Sibennig
b_sibenik,east_gothic,,Sebenicos
b_sibenik,franconian,,Sibennig
b_sibenik,german,,Sibennig
b_sibenik,greek,,Sebenicos
b_sibenik,italian,,Sebenico
b_sibenik,ligurian,,Sebenico
b_sibenik,low_frankish,,Sibennig
b_sibenik,low_german,,Sibennig
b_sibenik,low_saxon,,Sibennig
b_sibenik,neapolitan,,Sebenico
b_sibenik,roman,,Sebenicum
b_sibenik,sardinian,,Sebenico
b_sibenik,sicilian,,Sebenico
b_sibenik,southern_italian,,Sebenico
b_sibenik,swabian,,Sibennig
b_sibenik,thuringian,,Sibennig
b_sibenik,tuscan,,Sebenico
b_sibenik,venetian,,Sebenico
b_klis,b_klis,,Klis
b_klis,b_klis_adj,,
b_klis,central_italian,,Clissa
b_klis,corsican,,Clissa
b_klis,dalmatian,,Clissa
b_klis,italian,,Clissa
b_klis,ligurian,,Clissa
b_klis,neapolitan,,Clissa
b_klis,sardinian,,Clissa
b_klis,sicilian,,Clissa
b_klis,southern_italian,,Clissa
b_klis,tuscan,,Clissa
b_klis,venetian,,Clissa
b_vrlika,b_vrlika,,Vrlika
b_vrlika,b_vrlika_adj,,
b_vrlika,bavarian,,Werhlychky
b_vrlika,central_italian,,Verlicca
b_vrlika,corsican,,Verlicca
b_vrlika,dalmatian,,Verlicca
b_vrlika,dutch,,Werhlychky
b_vrlika,franconian,,Werhlychky
b_vrlika,german,,Werhlychky
b_vrlika,hungarian,,Werhlychky
b_vrlika,italian,,Verlicca
b_vrlika,ligurian,,Verlicca
b_vrlika,low_frankish,,Werhlychky
b_vrlika,low_german,,Werhlychky
b_vrlika,low_saxon,,Werhlychky
b_vrlika,neapolitan,,Verlicca
b_vrlika,sardinian,,Verlicca
b_vrlika,sicilian,,Verlicca
b_vrlika,southern_italian,,Verlicca
b_vrlika,swabian,,Werhlychky
b_vrlika,szekely,,Werhlychky
b_vrlika,thuringian,,Werhlychky
b_vrlika,tuscan,,Verlicca
b_vrlika,venetian,,Verlicca
b_solin,b_solin,,Solin
b_solin,b_solin_adj,,
b_solin,arpitan,,Salona
b_solin,bavarian,,Salona
b_solin,central_italian,,Salona
b_solin,corsican,,Salona
b_solin,dalmatian,,Salona
b_solin,dutch,,Salona
b_solin,east_gothic,,Salona
b_solin,franconian,,Salona
b_solin,frankish,,Salona
b_solin,german,,Salona
b_solin,greek,,Salona
b_solin,italian,,Salona
b_solin,ligurian,,Salona
b_solin,low_frankish,,Salona
b_solin,low_german,,Salona
b_solin,low_saxon,,Salona
b_solin,neapolitan,,Salona
b_solin,norman,,Salona
b_solin,roman,,Salona
b_solin,sardinian,,Salona
b_solin,sicilian,,Salona
b_solin,southern_italian,,Salona
b_solin,swabian,,Salona
b_solin,thuringian,,Salona
b_solin,tuscan,,Salona
b_solin,venetian,,Salona
b_trogir,b_trogir,,Trogir
b_trogir,b_trogir_adj,,
b_trogir,bavarian,,Trau
b_trogir,central_italian,,Traù
b_trogir,corsican,,Traù
b_trogir,dalmatian,,Traù
b_trogir,dutch,,Trau
b_trogir,east_gothic,,Tragourion
b_trogir,franconian,,Trau
b_trogir,german,,Trau
b_trogir,greek,,Tragourion
b_trogir,hungarian,,Trau
b_trogir,italian,,Traù
b_trogir,ligurian,,Traù
b_trogir,low_frankish,,Trau
b_trogir,low_german,,Trau
b_trogir,low_saxon,,Trau
b_trogir,neapolitan,,Traù
b_trogir,roman,,Tragurium
b_trogir,sardinian,,Traù
b_trogir,sicilian,,Traù
b_trogir,southern_italian,,Traù
b_trogir,swabian,,Trau
b_trogir,szekely,,Trau
b_trogir,thuringian,,Trau
b_trogir,tuscan,,Traù
b_trogir,venetian,,Traù
b_split,b_split,,Split
b_split,b_split_adj,,
b_split,central_italian,,Spalato
b_split,corsican,,Spalato
b_split,dalmatian,,Spalato
b_split,east_gothic,,Spálathos
b_split,greek,,Spálathos
b_split,italian,,Spalato
b_split,ligurian,,Spalato
b_split,neapolitan,,Spalato
b_split,roman,,Spalatum
b_split,sardinian,,Spalato
b_split,sicilian,,Spalato
b_split,southern_italian,,Spalato
b_split,tuscan,,Spalato
b_split,venetian,,Spalato
c_knin,PROV943,,Knin
c_knin,c_knin,,
c_knin,c_knin_adj,,Knin
c_knin,greek,,Tininum
c_knin,roman,,Tininum
b_gradina_drnis,b_gradina_drnis,,Gradina
b_gradina_drnis,b_gradina_drnis_adj,,
b_necven,b_necven,,Necven
b_necven,b_necven_adj,,
b_necven,bavarian,,Nechwen
b_necven,dutch,,Nechwen
b_necven,franconian,,Nechwen
b_necven,german,,Nechwen
b_necven,low_frankish,,Nechwen
b_necven,low_german,,Nechwen
b_necven,low_saxon,,Nechwen
b_necven,swabian,,Nechwen
b_necven,thuringian,,Nechwen
b_cucevo,b_cucevo,,Cucevo
b_cucevo,b_cucevo_adj,,
b_knin,b_knin,,Knin
b_knin,b_knin_adj,,
b_knin,central_italian,,Tenin
b_knin,corsican,,Tenin
b_knin,dalmatian,,Tenin
b_knin,east_gothic,,Tininon
b_knin,greek,,Tininon
b_knin,italian,,Tenin
b_knin,ligurian,,Tenin
b_knin,neapolitan,,Tenin
b_knin,roman,,Tininum
b_knin,sardinian,,Tenin
b_knin,sicilian,,Tenin
b_knin,southern_italian,,Tenin
b_knin,tuscan,,Tenin
b_knin,venetian,,Tenin
c_bribir,PROV1291,,Bribir
c_bribir,c_bribir,,
c_bribir,c_bribir_adj,,Bribiran
c_bribir,central_italian,,Berberi
c_bribir,corsican,,Berberi
c_bribir,dalmatian,,Berberi
c_bribir,greek,,Breberi
c_bribir,italian,,Berberi
c_bribir,ligurian,,Berberi
c_bribir,neapolitan,,Berberi
c_bribir,roman,,Breberi
c_bribir,sardinian,,Berberi
c_bribir,sicilian,,Berberi
c_bribir,southern_italian,,Berberi
c_bribir,tuscan,,Berberi
c_bribir,venetian,,Berberi
b_skradin,b_skradin,,Skradin
b_skradin,b_skradin_adj,,
b_skradin,central_italian,,Scardona
b_skradin,corsican,,Scardona
b_skradin,dalmatian,,Scardona
b_skradin,east_gothic,,Scardona
b_skradin,greek,,Scardona
b_skradin,italian,,Scardona
b_skradin,ligurian,,Scardona
b_skradin,neapolitan,,Scardona
b_skradin,roman,,Scardona
b_skradin,sardinian,,Scardona
b_skradin,sicilian,,Scardona
b_skradin,southern_italian,,Scardona
b_skradin,tuscan,,Scardona
b_skradin,venetian,,Scardona
b_biograd_na_moru,b_biograd_na_moru,,Belgrad
b_biograd_na_moru,b_biograd_na_moru_adj,,
b_biograd_na_moru,bavarian,,Weissenburg
b_biograd_na_moru,central_italian,,Zaravecchia
b_biograd_na_moru,corsican,,Zaravecchia
b_biograd_na_moru,dalmatian,,Zaravecchia
b_biograd_na_moru,dutch,,Weissenburg
b_biograd_na_moru,franconian,,Weissenburg
b_biograd_na_moru,german,,Weissenburg
b_biograd_na_moru,italian,,Zaravecchia
b_biograd_na_moru,ligurian,,Zaravecchia
b_biograd_na_moru,low_frankish,,Weissenburg
b_biograd_na_moru,low_german,,Weissenburg
b_biograd_na_moru,low_saxon,,Weissenburg
b_biograd_na_moru,neapolitan,,Zaravecchia
b_biograd_na_moru,roman,,Alba Maritima
b_biograd_na_moru,sardinian,,Zaravecchia
b_biograd_na_moru,sicilian,,Zaravecchia
b_biograd_na_moru,southern_italian,,Zaravecchia
b_biograd_na_moru,swabian,,Weissenburg
b_biograd_na_moru,thuringian,,Weissenburg
b_biograd_na_moru,tuscan,,Zaravecchia
b_biograd_na_moru,venetian,,Zaravecchia
b_vrana,b_vrana,,Vrana
b_vrana,b_vrana_adj,,
b_vrana,east_gothic,,Aurana
b_vrana,greek,,Aurana
b_vrana,roman,,Aurana
b_bribir,b_bribir,,Bribir
b_bribir,b_bribir_adj,,
b_bribir,central_italian,,Berberi
b_bribir,corsican,,Berberi
b_bribir,dalmatian,,Berberi
b_bribir,east_gothic,,Breberion
b_bribir,greek,,Breberion
b_bribir,italian,,Berberi
b_bribir,ligurian,,Berberi
b_bribir,neapolitan,,Berberi
b_bribir,roman,,Varvaria
b_bribir,sardinian,,Berberi
b_bribir,sicilian,,Berberi
b_bribir,southern_italian,,Berberi
b_bribir,tuscan,,Berberi
b_bribir,venetian,,Berberi
c_zadar,PROV465,,Zadar
c_zadar,c_zadar,,
c_zadar,c_zadar_adj,,Zadaran
c_zadar,c_zadar_adj_alan,,Diadoran
c_zadar,andalusian_arabic,,Jadhara
c_zadar,c_zadar_adj_aragonese,,Jadrean
c_zadar,c_zadar_adj_arberian,,Diadoran
c_zadar,c_zadar_adj_armenian,,Diadoran
c_zadar,arpitan,,Jadres
c_zadar,c_zadar_adj_arpitan,,Jadrean
c_zadar,c_zadar_adj_basque,,Jadrean
c_zadar,bavarian,,Zara
c_zadar,bedouin_arabic,,Jadhara
c_zadar,c_zadar_adj_castillan,,Jadrean
c_zadar,central_italian,,Zara
c_zadar,c_zadar_adj_central_italian,,Zaranese
c_zadar,corsican,,Zara
c_zadar,c_zadar_adj_corsican,,Zaranese
c_zadar,dalmatian,,Zara
c_zadar,c_zadar_adj_danish,,Jadrean
c_zadar,dutch,,Zara
c_zadar,east_gothic,,Diadora
c_zadar,egyptian_arabic,,Jadhara
c_zadar,c_zadar_adj_english,,Jadrean
c_zadar,franconian,,Zara
c_zadar,frankish,,Jadres
c_zadar,c_zadar_adj_frankish,,Jadrean
c_zadar,c_zadar_adj_georgian,,Diadoran
c_zadar,german,,Zara
c_zadar,c_zadar_adj_german,,Zaraische
c_zadar,c_zadar_adj_gothic,,Jadrean
c_zadar,greek,,Diadora
c_zadar,c_zadar_adj_greek,,Diadoran
c_zadar,c_zadar_adj_hungarian,,Jadrean
c_zadar,italian,,Zara
c_zadar,c_zadar_adj_italian,,Zaranese
c_zadar,c_zadar_adj_leonese,,Jadrean
c_zadar,levantine_arabic,,Jadhara
c_zadar,ligurian,,Zara
c_zadar,c_zadar_adj_ligurian,,Zaranese
c_zadar,low_frankish,,Zara
c_zadar,low_german,,Zara
c_zadar,low_saxon,,Zara
c_zadar,maghreb_arabic,,Jadhara
c_zadar,masmuda,,Jadhara
c_zadar,neapolitan,,Zara
c_zadar,c_zadar_adj_neapolitan,,Zaranese
c_zadar,norman,,Jadres
c_zadar,c_zadar_adj_norman,,Jadrean
c_zadar,c_zadar_adj_norwegian,,Jadrean
c_zadar,c_zadar_adj_occitan,,Jadrean
c_zadar,roman,,Iadera
c_zadar,sanhaja,,Jadhara
c_zadar,sardinian,,Zara
c_zadar,c_zadar_adj_sardinian,,Zaranese
c_zadar,sicilian,,Zara
c_zadar,c_zadar_adj_sicilian,,Zaranese
c_zadar,sicilian_arabic,,Jadhara
c_zadar,southern_italian,,Zara
c_zadar,c_zadar_adj_southern_italian,,Zaranese
c_zadar,swabian,,Zara
c_zadar,c_zadar_adj_swedish,,Jadrean
c_zadar,tagelmust,,Jadhara
c_zadar,thuringian,,Zara
c_zadar,tuareg,,Jadhara
c_zadar,tuscan,,Jatara
c_zadar,c_zadar_adj_tuscan,,Jatarese
c_zadar,venetian,,Jatara
c_zadar,c_zadar_adj_venetian,,Jatarese
c_zadar,zanata,,Jadhara
b_pag,b_pag,,Pag
b_pag,b_pag_adj,,
b_pag,bavarian,,Baag
b_pag,central_italian,,Pago
b_pag,corsican,,Pago
b_pag,dalmatian,,Pago
b_pag,dutch,,Baag
b_pag,east_gothic,,Pagus
b_pag,franconian,,Baag
b_pag,german,,Baag
b_pag,greek,,Pagus
b_pag,italian,,Pago
b_pag,ligurian,,Pago
b_pag,low_frankish,,Baag
b_pag,low_german,,Baag
b_pag,low_saxon,,Baag
b_pag,neapolitan,,Pago
b_pag,roman,,Pagus
b_pag,sardinian,,Pago
b_pag,sicilian,,Pago
b_pag,southern_italian,,Pago
b_pag,swabian,,Baag
b_pag,thuringian,,Baag
b_pag,tuscan,,Pago
b_pag,venetian,,Pago
b_obrovac,b_obrovac,,Obrovac
b_obrovac,b_obrovac_adj,,
b_obrovac,central_italian,,Obrovazzo
b_obrovac,corsican,,Obrovazzo
b_obrovac,dalmatian,,Obrovazzo
b_obrovac,italian,,Obrovazzo
b_obrovac,ligurian,,Obrovazzo
b_obrovac,neapolitan,,Obrovazzo
b_obrovac,sardinian,,Obrovazzo
b_obrovac,sicilian,,Obrovazzo
b_obrovac,southern_italian,,Obrovazzo
b_obrovac,tuscan,,Obrovazzo
b_obrovac,venetian,,Obrovazzo
b_nin,b_nin,,Nin
b_nin,b_nin_adj,,
b_nin,central_italian,,Nona
b_nin,corsican,,Nona
b_nin,dalmatian,,Nona
b_nin,east_gothic,,Aenona
b_nin,greek,,Aenona
b_nin,italian,,Nona
b_nin,ligurian,,Nona
b_nin,neapolitan,,Nona
b_nin,roman,,Aenona
b_nin,sardinian,,Nona
b_nin,sicilian,,Nona
b_nin,southern_italian,,Nona
b_nin,tuscan,,Nona
b_nin,venetian,,Nona
b_zadar,b_zadar,,Zadar
b_zadar,b_zadar_adj,,
b_zadar,andalusian_arabic,,Jadhara
b_zadar,arpitan,,Jadres
b_zadar,bavarian,,Zara
b_zadar,bedouin_arabic,,Jadhara
b_zadar,central_italian,,Zara
b_zadar,corsican,,Zara
b_zadar,dalmatian,,Zara
b_zadar,dutch,,Zara
b_zadar,east_gothic,,Diadora
b_zadar,egyptian_arabic,,Jadhara
b_zadar,franconian,,Zara
b_zadar,frankish,,Jadres
b_zadar,german,,Zara
b_zadar,greek,,Diadora
b_zadar,italian,,Zara
b_zadar,levantine_arabic,,Jadhara
b_zadar,ligurian,,Zara
b_zadar,low_frankish,,Zara
b_zadar,low_german,,Zara
b_zadar,low_saxon,,Zara
b_zadar,maghreb_arabic,,Jadhara
b_zadar,masmuda,,Jadhara
b_zadar,neapolitan,,Zara
b_zadar,norman,,Jadres
b_zadar,roman,,Iadera
b_zadar,sanhaja,,Jadhara
b_zadar,sardinian,,Zara
b_zadar,sicilian,,Zara
b_zadar,sicilian_arabic,,Jadhara
b_zadar,southern_italian,,Zara
b_zadar,swabian,,Zara
b_zadar,tagelmust,,Jadhara
b_zadar,thuringian,,Zara
b_zadar,tuareg,,Jadhara
b_zadar,tuscan,,Jatara
b_zadar,venetian,,Jatara
b_zadar,zanata,,Jadhara
c_omis,PROV1330,,Omis
c_omis,c_omis,,
