#TITLE,KEY,VALUE,SWMH
d_aegean_islands,d_aegean_islands,,Aigaiou Pelàgous
b_varazkert,b_varazkert,,Varazkert
b_varazkert,b_varazkert_adj,,
c_vanand,PROV1088,,Vanand
c_vanand,c_vanand,,
c_vanand,c_vanand_adj,,Vanandian
c_vanand,andalusian_arabic,,Qars
c_vanand,c_vanand_adj_andalusian_arabic,,Qarsian
c_vanand,bedouin_arabic,,Qars
c_vanand,c_vanand_adj_bedouin_arabic,,Qarsian
c_vanand,egyptian_arabic,,Qars
c_vanand,c_vanand_adj_egyptian_arabic,,Qarsian
c_vanand,georgian,,Karsi
c_vanand,c_vanand_adj_georgian,,Karsian
c_vanand,greek,,Karse
c_vanand,c_vanand_adj_greek,,Karsean
c_vanand,kurdish,,Qers
c_vanand,c_vanand_adj_kurdish,,Qersian
c_vanand,levantine_arabic,,Qars
c_vanand,c_vanand_adj_levantine_arabic,,Qarsian
c_vanand,maghreb_arabic,,Qars
c_vanand,c_vanand_adj_maghreb_arabic,,Qarsian
c_vanand,oghuz,,Qârs
c_vanand,c_vanand_adj_oghuz,,Qârsian
c_vanand,sicilian_arabic,,Qars
c_vanand,c_vanand_adj_sicilian_arabic,,Qarsian
c_vanand,turkish,,Qârs
c_vanand,c_vanand_adj_turkish,,Qârsian
c_vanand,turkmen,,Qârs
c_vanand,c_vanand_adj_turkmen,,Qârsian
b_kars,b_kars,,Kars
b_kars,b_kars_adj,,
b_kars,andalusian_arabic,,Qars
b_kars,bedouin_arabic,,Qars
b_kars,egyptian_arabic,,Qars
b_kars,georgian,,Karsi
b_kars,greek,,Karse
b_kars,kurdish,,Qers
b_kars,levantine_arabic,,Qars
b_kars,maghreb_arabic,,Qars
b_kars,oghuz,,Qârs
b_kars,sicilian_arabic,,Qars
b_kars,turkish,,Qârs
b_kars,turkmen,,Qârs
b_kaghzvan,b_kaghzvan,,Kaghzvan
b_kaghzvan,b_kaghzvan_adj,,
b_kaghzvan,greek,,Kalzuan
b_kaghzvan,oghuz,,Kagizman
b_kaghzvan,turkish,,Kagizman
b_kaghzvan,turkmen,,Kagizman
b_zarishat,b_zarishat,,Zarishat
b_zarishat,b_zarishat_adj,,
b_kechran,b_kechran,,Kechran
b_kechran,b_kechran_adj,,
b_surpstephanos,b_surpstephanos,,Surp Stephanos
b_surpstephanos,b_surpstephanos_adj,,
b_surpstephanos,greek,,Monì tìs Agios Stephános
b_surparakelots,b_surparakelots,,Surp Arakelots
b_surparakelots,b_surparakelots_adj,,
b_surparakelots,greek,,Agíon Apostólon Ekklisía
d_lori,d_lori,,Tašir
d_lori,d_lori_adj,,Lorian
d_lori,georgian,,Lore
d_lori,d_lori_adj_georgian,,Lorean
c_lori,PROV1080,,Lori
c_lori,c_lori,,
c_lori,c_lori_adj,,Lorian
c_lori,armenian,,Tašir
c_lori,c_lori_adj_armenian,,Taširan
c_lori,georgian,,Lore
c_lori,c_lori_adj_georgian,,Lorean
b_loriberd,b_loriberd,,Loriberd
b_loriberd,b_loriberd_adj,,
b_loriberd,georgian,,Lore
b_samshvilde,b_samshvilde,,Samshvilde
b_samshvilde,b_samshvilde_adj,,
b_dmanisi,b_dmanisi,,Dmanisi
b_dmanisi,b_dmanisi_adj,,
b_dmanisi,armenian,,Dmanis
b_haghbat,b_haghbat,,Haghbat
b_haghbat,b_haghbat_adj,,
b_mahkanaberd,b_mahkanaberd,,Mahkanaberd
b_mahkanaberd,b_mahkanaberd_adj,,
b_noraberd,b_noraberd,,Noraberd
b_noraberd,b_noraberd_adj,,
b_tsurtav,b_tsurtav,,Tsurtav
b_tsurtav,b_tsurtav_adj,,
b_khorvirap,b_khorvirap,,Khorvirap
b_khorvirap,b_khorvirap_adj,,
b_sanahin,b_sanahin,,Sanahin
b_sanahin,b_sanahin_adj,,
c_gardman,PROV1607,,Gardman
c_gardman,c_gardman,,
c_gardman,c_gardman_adj,,Gardmani
b_parisos,b_parisos,,Parisos
b_parisos,b_parisos_adj,,
b_tavush,b_tavush,,Tavush
b_tavush,b_tavush_adj,,
b_khoranashat,b_khoranashat,,Khoranashat
b_khoranashat,b_khoranashat_adj,,
b_gardman,b_gardman,,Gardman
b_gardman,b_gardman_adj,,
d_taron,d_taron,,Tarawn
d_taron,d_taron_adj,,Tarawnian
d_taron,andalusian_arabic,,Minazjird
d_taron,d_taron_adj_andalusian_arabic,,Minazjirdan
d_taron,armenian,,Daron
d_taron,bedouin_arabic,,Minazjird
d_taron,d_taron_adj_bedouin_arabic,,Minazjirdan
d_taron,egyptian_arabic,,Minazjird
d_taron,d_taron_adj_egyptian_arabic,,Minazjirdan
d_taron,greek,,Taron
d_taron,kurdish,,Malazgir
d_taron,d_taron_adj_kurdish,,Malazgirdan
d_taron,levantine_arabic,,Minazjird
d_taron,d_taron_adj_levantine_arabic,,Minazjirdan
d_taron,maghreb_arabic,,Minazjird
d_taron,d_taron_adj_maghreb_arabic,,Minazjirdan
d_taron,oghuz,,Malazgird
d_taron,sicilian_arabic,,Minazjird
d_taron,d_taron_adj_sicilian_arabic,,Minazjirdan
d_taron,turkish,,Malazgird
d_taron,turkmen,,Malazgird
c_dzopk,PROV1097,,Ašmušat
c_dzopk,c_dzopk,,
c_dzopk,c_dzopk_adj,,Dzopkian
c_dzopk,andalusian_arabic,,Šimšat
c_dzopk,c_dzopk_adj_andalusian_arabic,,Šimšati
c_dzopk,bedouin_arabic,,Šimšat
c_dzopk,c_dzopk_adj_bedouin_arabic,,Šimšati
c_dzopk,egyptian_arabic,,Šimšat
c_dzopk,c_dzopk_adj_egyptian_arabic,,Šimšati
c_dzopk,greek,,Arsamosaton
c_dzopk,c_dzopk_adj_greek,,Arsamosatonian
c_dzopk,kurdish,,Erxenî
c_dzopk,c_dzopk_adj_kurdish,,Erxenîan
c_dzopk,levantine_arabic,,Šimšat
c_dzopk,c_dzopk_adj_levantine_arabic,,Šimšati
c_dzopk,maghreb_arabic,,Šimšat
c_dzopk,c_dzopk_adj_maghreb_arabic,,Šimšati
c_dzopk,oghuz,,Bingöl
c_dzopk,c_dzopk_adj_oghuz,,Osmaniyan
c_dzopk,sicilian_arabic,,Šimšat
c_dzopk,c_dzopk_adj_sicilian_arabic,,Šimšati
c_dzopk,turkish,,Bingöl
c_dzopk,c_dzopk_adj_turkish,,Osmaniyan
c_dzopk,turkmen,,Bingöl
c_dzopk,c_dzopk_adj_turkmen,,Osmaniyan
b_citharizion,b_citharizion,,Kitharizon
b_citharizion,b_citharizion_adj,,
b_citharizion,kurdish,,Keteriz
b_citharizion,oghuz,,Keteriz
b_citharizion,turkish,,Keteriz
b_citharizion,turkmen,,Keteriz
b_romanopolis,b_romanopolis,,Chapaghjur
b_romanopolis,b_romanopolis_adj,,
b_romanopolis,greek,,Romanoupolis
b_romanopolis,kurdish,,Cewlîg
b_romanopolis,oghuz,,Bingöl
b_romanopolis,turkish,,Bingöl
b_romanopolis,turkmen,,Bingöl
b_arshamasat,b_arshamasat,,Aršamašat
b_arshamasat,b_arshamasat_adj,,
b_arshamasat,andalusian_arabic,,Šimšat
b_arshamasat,bedouin_arabic,,Šimšat
b_arshamasat,egyptian_arabic,,Šimšat
b_arshamasat,greek,,Arsamosaton
b_arshamasat,levantine_arabic,,Šimšat
b_arshamasat,maghreb_arabic,,Šimšat
b_arshamasat,oghuz,,Haraba
b_arshamasat,sicilian_arabic,,Šimšat
b_arshamasat,turkish,,Haraba
b_arshamasat,turkmen,,Haraba
b_arkni,b_arkni,,Arkni
b_arkni,b_arkni_adj,,
b_arkni,andalusian_arabic,,Arqanin
b_arkni,bedouin_arabic,,Arqanin
b_arkni,egyptian_arabic,,Arqanin
b_arkni,greek,,Erkne
b_arkni,kurdish,,Erxenî
b_arkni,levantine_arabic,,Arqanin
b_arkni,maghreb_arabic,,Arqanin
b_arkni,oghuz,,Osmaniye
b_arkni,sicilian_arabic,,Arqanin
b_arkni,turkish,,Osmaniye
b_arkni,turkmen,,Osmaniye
c_taron,PROV701,,Tarawn
c_taron,c_taron,,
c_taron,c_taron_adj,,Daronian
c_taron,andalusian_arabic,,Muš
c_taron,c_taron_adj_andalusian_arabic,,Mušian
c_taron,armenian,,Daron
c_taron,bedouin_arabic,,Muš
c_taron,c_taron_adj_bedouin_arabic,,Mušian
c_taron,egyptian_arabic,,Muš
c_taron,c_taron_adj_egyptian_arabic,,Mušian
c_taron,greek,,Taron
c_taron,c_taron_adj_greek,,Taronian
c_taron,kurdish,,Mûs
c_taron,c_taron_adj_kurdish,,Mûsian
c_taron,levantine_arabic,,Muš
c_taron,c_taron_adj_levantine_arabic,,Mušian
c_taron,maghreb_arabic,,Muš
c_taron,c_taron_adj_maghreb_arabic,,Mušian
c_taron,oghuz,,Mus
c_taron,c_taron_adj_oghuz,,Musian
c_taron,sicilian_arabic,,Muš
c_taron,c_taron_adj_sicilian_arabic,,Mušian
c_taron,turkish,,Mus
c_taron,c_taron_adj_turkish,,Musian
c_taron,turkmen,,Mus
c_taron,c_taron_adj_turkmen,,Musian
b_sason,b_sason,,Sason
b_sason,b_sason_adj,,
b_sason,armenian,,Sasun
b_sason,greek,,Sassoun
b_sason,kurdish,,Qabilcewz
b_mush,b_mush,,Muš
b_mush,b_mush_adj,,
b_mush,andalusian_arabic,,Mus
b_mush,bedouin_arabic,,Mus
b_mush,egyptian_arabic,,Mus
b_mush,greek,,Mous
b_mush,kurdish,,Mûs
b_mush,levantine_arabic,,Mus
b_mush,maghreb_arabic,,Mus
b_mush,oghuz,,Mus
b_mush,sicilian_arabic,,Mus
b_mush,turkish,,Mus
b_mush,turkmen,,Mus
b_surpmarineh,b_surpmarineh,,Surp Marineh
b_surpmarineh,b_surpmarineh_adj,,
b_surpmarineh,greek,,Ekklisía tis Agías Nautilías
b_arakelots,b_arakelots,,Surp Arakelots
b_arakelots,b_arakelots_adj,,
b_arakelots,greek,,Monì Agíon Apostólon
b_arakelots,oghuz,,Arak Manastiri
b_arakelots,turkish,,Arak Manastiri
b_arakelots,turkmen,,Arak Manastiri
c_manzikert,PROV1158,,Manazkert
c_manzikert,c_manzikert,,
c_manzikert,c_manzikert_adj,,Manazkerti
c_manzikert,andalusian_arabic,,Minazjird
c_manzikert,c_manzikert_adj_andalusian_arabic,,Minazjirdan
c_manzikert,bedouin_arabic,,Minazjird
c_manzikert,c_manzikert_adj_bedouin_arabic,,Minazjirdan
c_manzikert,egyptian_arabic,,Minazjird
c_manzikert,c_manzikert_adj_egyptian_arabic,,Minazjirdan
c_manzikert,greek,,Manzikert
c_manzikert,c_manzikert_adj_greek,,Manzikerti
c_manzikert,kurdish,,Malazgir
c_manzikert,c_manzikert_adj_kurdish,,Minazjirdan
c_manzikert,levantine_arabic,,Minazjird
c_manzikert,c_manzikert_adj_levantine_arabic,,Minazjirdan
c_manzikert,maghreb_arabic,,Minazjird
c_manzikert,c_manzikert_adj_maghreb_arabic,,Minazjirdan
c_manzikert,oghuz,,Malazgird
c_manzikert,c_manzikert_adj_oghuz,,Minazjirdan
c_manzikert,sicilian_arabic,,Minazjird
c_manzikert,c_manzikert_adj_sicilian_arabic,,Minazjirdan
c_manzikert,turkish,,Malazgird
c_manzikert,c_manzikert_adj_turkish,,Minazjirdan
c_manzikert,turkmen,,Malazgird
c_manzikert,c_manzikert_adj_turkmen,,Minazjirdan
b_manzikert,b_manzikert,,Manazkert
b_manzikert,b_manzikert_adj,,
b_manzikert,andalusian_arabic,,Minazjird
b_manzikert,bedouin_arabic,,Minazjird
b_manzikert,egyptian_arabic,,Minazjird
b_manzikert,greek,,Manzikert
b_manzikert,kurdish,,Milazgir
b_manzikert,levantine_arabic,,Minazjird
b_manzikert,maghreb_arabic,,Minazjird
b_manzikert,oghuz,,Malazgird
b_manzikert,sicilian_arabic,,Minazjird
b_manzikert,turkish,,Malazgird
b_manzikert,turkmen,,Malazgird
b_glak,b_glak,,Glak
b_glak,b_glak_adj,,
b_glak,armenian,,Glakavank
b_glak,greek,,Monì Glak
b_glak,oghuz,,Çanli Kilise
b_glak,turkish,,Çanli Kilise
b_glak,turkmen,,Çanli Kilise
b_tondrak,b_tondrak,,Tondrak
b_tondrak,b_tondrak_adj,,
b_olnoutin,b_olnoutin,,Olnut
b_olnoutin,b_olnoutin_adj,,
b_olnoutin,greek,,Olnoutin
b_khnus,b_khnus,,Knunis
b_khnus,b_khnus_adj,,
b_khnus,kurdish,,Xinûs
b_khnus,oghuz,,Hinis
b_khnus,turkish,,Hinis
b_khnus,turkmen,,Hinis
d_mesopotamia,d_mesopotamia,,Bardzr Hayk
d_mesopotamia,d_mesopotamia_adj,,Bardzr Haykian
d_mesopotamia,andalusian_arabic,,Arzan ar-Rûm
d_mesopotamia,d_mesopotamia_adj_andalusian_arabic,,Arzan ar-Rûmi
d_mesopotamia,bedouin_arabic,,Arzan ar-Rûm
d_mesopotamia,d_mesopotamia_adj_bedouin_arabic,,Arzan ar-Rûmi
d_mesopotamia,egyptian_arabic,,Arzan ar-Rûm
d_mesopotamia,d_mesopotamia_adj_egyptian_arabic,,Arzan ar-Rûmi
d_mesopotamia,greek,,Theodosioupolis
d_mesopotamia,d_mesopotamia_adj_greek,,Mesopotamian
d_mesopotamia,kurdish,,Erzîrom
d_mesopotamia,d_mesopotamia_adj_kurdish,,Erzîromi
d_mesopotamia,levantine_arabic,,Arzan ar-Rûm
d_mesopotamia,d_mesopotamia_adj_levantine_arabic,,Arzan ar-Rûmi
d_mesopotamia,maghreb_arabic,,Arzan ar-Rûm
d_mesopotamia,d_mesopotamia_adj_maghreb_arabic,,Arzan ar-Rûmi
d_mesopotamia,oghuz,,Erzen er-Rûm
d_mesopotamia,d_mesopotamia_adj_oghuz,,Erzen er-Rûmi
d_mesopotamia,sicilian_arabic,,Arzan ar-Rûm
d_mesopotamia,d_mesopotamia_adj_sicilian_arabic,,Arzan ar-Rûmi
d_mesopotamia,turkish,,Erzen er-Rûm
d_mesopotamia,d_mesopotamia_adj_turkish,,Erzen er-Rûmi
d_mesopotamia,turkmen,,Erzen er-Rûm
d_mesopotamia,d_mesopotamia_adj_turkmen,,Erzen er-Rûmi
c_theodosiopolis,PROV704,,Karin
c_theodosiopolis,c_theodosiopolis,,
c_theodosiopolis,c_theodosiopolis_adj,,Theodosiopolite
c_theodosiopolis,andalusian_arabic,,Arzan ar-Rûm
c_theodosiopolis,c_theodosiopolis_adj_andalusian_arabic,,Arzan ar-Rûman
c_theodosiopolis,armenian,,Karin
c_theodosiopolis,bedouin_arabic,,Arzan ar-Rûm
c_theodosiopolis,c_theodosiopolis_adj_bedouin_arabic,,Arzan ar-Rûman
c_theodosiopolis,egyptian_arabic,,Arzan ar-Rûm
c_theodosiopolis,c_theodosiopolis_adj_egyptian_arabic,,Arzan ar-Rûman
c_theodosiopolis,greek,,Theodosioupolis
c_theodosiopolis,c_theodosiopolis_adj_greek,,Theodosioupolitan
c_theodosiopolis,kurdish,,Erzîrom
c_theodosiopolis,c_theodosiopolis_adj_kurdish,,Erzîroman
c_theodosiopolis,levantine_arabic,,Arzan ar-Rûm
c_theodosiopolis,c_theodosiopolis_adj_levantine_arabic,,Arzan ar-Rûman
c_theodosiopolis,maghreb_arabic,,Arzan ar-Rûm
c_theodosiopolis,c_theodosiopolis_adj_maghreb_arabic,,Arzan ar-Rûman
c_theodosiopolis,oghuz,,Erzen er-Rûm
c_theodosiopolis,c_theodosiopolis_adj_oghuz,,Erzen er-Rûman
c_theodosiopolis,sicilian_arabic,,Arzan ar-Rûm
c_theodosiopolis,c_theodosiopolis_adj_sicilian_arabic,,Arzan ar-Rûman
c_theodosiopolis,turkish,,Erzen er-Rûm
c_theodosiopolis,c_theodosiopolis_adj_turkish,,Erzen er-Rûman
c_theodosiopolis,turkmen,,Erzen er-Rûm
c_theodosiopolis,c_theodosiopolis_adj_turkmen,,Erzen er-Rûman
b_theodosiopolis,b_theodosiopolis,,Karin
b_theodosiopolis,b_theodosiopolis_adj,,
b_theodosiopolis,andalusian_arabic,,Qaliqala
b_theodosiopolis,bedouin_arabic,,Qaliqala
b_theodosiopolis,egyptian_arabic,,Qaliqala
b_theodosiopolis,greek,,Theodosioupolis
b_theodosiopolis,kurdish,,Erzîrom
b_theodosiopolis,levantine_arabic,,Qaliqala
b_theodosiopolis,maghreb_arabic,,Qaliqala
b_theodosiopolis,oghuz,,Erzen er-Rûm
b_theodosiopolis,sicilian_arabic,,Qaliqala
b_theodosiopolis,turkish,,Erzen er-Rûm
b_theodosiopolis,turkmen,,Erzen er-Rûm
b_artsn,b_artsn,,Artsn
b_artsn,b_artsn_adj,,
b_derzene,b_derzene,,Derjan
b_derzene,b_derzene_adj,,
b_derzene,greek,,Derzene
b_derzene,kurdish,,Tercan
b_derzene,oghuz,,Mama Hatun
b_derzene,turkish,,Mama Hatun
b_derzene,turkmen,,Mama Hatun
b_basean,b_basean,,Basean
b_basean,b_basean_adj,,
b_basean,greek,,Phasiane
b_basean,kurdish,,Hesenqela
b_basean,oghuz,,Hasankale
b_basean,turkish,,Hasankale
b_basean,turkmen,,Hasankale
b_jermuk_erzurum,b_jermuk_erzurum,,Jermuk
b_jermuk_erzurum,b_jermuk_erzurum_adj,,
b_jermuk_erzurum,oghuz,,Cermük
b_jermuk_erzurum,turkish,,Cermük
b_jermuk_erzurum,turkmen,,Cermük
b_daroynk_erzurum,b_daroynk_erzurum,,Daroynk
b_daroynk_erzurum,b_daroynk_erzurum_adj,,
c_sper,PROV816,,Sper
c_sper,c_sper,,
c_sper,c_sper_adj,,Sperian
c_sper,georgian,,Speri
c_sper,c_sper_adj_georgian,,Sperian
c_sper,greek,,Syspirátis
c_sper,c_sper_adj_greek,,Syspirátisian
c_sper,kurdish,,Espîr
c_sper,c_sper_adj_kurdish,,Espîrian
c_sper,oghuz,,Ispir
c_sper,c_sper_adj_oghuz,,Ispirian
c_sper,turkish,,Ispir
c_sper,c_sper_adj_turkish,,Ispirian
c_sper,turkmen,,Ispir
c_sper,c_sper_adj_turkmen,,Ispirian
b_baydbert,b_baydbert,,Baydbert
b_baydbert,b_baydbert_adj,,
b_baydbert,andalusian_arabic,,Bâburt
b_baydbert,bedouin_arabic,,Bâburt
b_baydbert,egyptian_arabic,,Bâburt
b_baydbert,greek,,Baiberdôn
b_baydbert,levantine_arabic,,Bâburt
b_baydbert,maghreb_arabic,,Bâburt
b_baydbert,oghuz,,Bayburt
b_baydbert,sicilian_arabic,,Bâburt
b_baydbert,turkish,,Bayburt
b_baydbert,turkmen,,Bayburt
b_sper,b_sper,,Sper
b_sper,b_sper_adj,,
b_sper,georgian,,Speri
b_sper,greek,,Hyspirátis
b_sper,kurdish,,Espîr
b_sper,oghuz,,Ispir
b_sper,turkish,,Ispir
b_sper,turkmen,,Ispir
b_varzahan,b_varzahan,,Varzahan
b_varzahan,b_varzahan_adj,,
d_dzopk,d_dzopk,,Dzopk
d_dzopk,d_dzopk_adj,,Dzopkian
d_dzopk,andalusian_arabic,,Hisn Ziyad
d_dzopk,bedouin_arabic,,Hisn Ziyad
d_dzopk,egyptian_arabic,,Hisn Ziyad
d_dzopk,greek,,Mesopotamias
d_dzopk,kurdish,,Xarpet
d_dzopk,levantine_arabic,,Hisn Ziyad
d_dzopk,maghreb_arabic,,Hisn Ziyad
d_dzopk,oghuz,,Harput
d_dzopk,sicilian_arabic,,Hisn Ziyad
d_dzopk,turkish,,Harput
d_dzopk,turkmen,,Harput
c_karin,PROV703,,Yerznka
c_karin,c_karin,,
c_karin,c_karin_adj,,Yerznkani
c_karin,andalusian_arabic,,Arzinjan
c_karin,c_karin_adj_andalusian_arabic,,Arzinjani
c_karin,bedouin_arabic,,Arzinjan
c_karin,c_karin_adj_bedouin_arabic,,Arzinjani
c_karin,egyptian_arabic,,Arzinjan
c_karin,c_karin_adj_egyptian_arabic,,Arzinjani
c_karin,greek,,Keltzene
c_karin,c_karin_adj_greek,,Keltzeni
c_karin,kurdish,,Ezirgan
c_karin,c_karin_adj_kurdish,,Ezirgani
c_karin,levantine_arabic,,Arzinjan
c_karin,c_karin_adj_levantine_arabic,,Arzinjani
c_karin,maghreb_arabic,,Arzinjan
c_karin,c_karin_adj_maghreb_arabic,,Arzinjani
c_karin,oghuz,,Erzincan
c_karin,c_karin_adj_oghuz,,Erzincani
c_karin,sicilian_arabic,,Arzinjan
c_karin,c_karin_adj_sicilian_arabic,,Arzinjani
c_karin,turkish,,Erzincan
c_karin,c_karin_adj_turkish,,Erzincani
c_karin,turkmen,,Erzincan
c_karin,c_karin_adj_turkmen,,Erzincani
b_kamakha,b_kamakha,,Kamakh
b_kamakha,b_kamakha_adj,,
b_kamakha,andalusian_arabic,,Hisn Kamakh
b_kamakha,bedouin_arabic,,Hisn Kamakh
b_kamakha,egyptian_arabic,,Hisn Kamakh
b_kamakha,greek,,Kamacha
b_kamakha,kurdish,,Kemax
b_kamakha,levantine_arabic,,Hisn Kamakh
b_kamakha,maghreb_arabic,,Hisn Kamakh
b_kamakha,oghuz,,Kemah
b_kamakha,sicilian_arabic,,Hisn Kamakh
b_kamakha,turkish,,Kemah
b_kamakha,turkmen,,Kemah
b_keltzene,b_keltzene,,Yerznka
b_keltzene,b_keltzene_adj,,
b_keltzene,andalusian_arabic,,Arzinjan
b_keltzene,bedouin_arabic,,Arzinjan
b_keltzene,egyptian_arabic,,Arzinjan
b_keltzene,greek,,Keltzene
b_keltzene,kurdish,,Ezirgan
b_keltzene,levantine_arabic,,Arzinjan
b_keltzene,maghreb_arabic,,Arzinjan
b_keltzene,oghuz,,Erzincan
b_keltzene,sicilian_arabic,,Arzinjan
b_keltzene,turkish,,Erzincan
b_keltzene,turkmen,,Erzincan
b_barzanissa,b_barzanissa,,Barzanissa
b_barzanissa,b_barzanissa_adj,,
b_barzanissa,armenian,,Vartenik
b_barzanissa,oghuz,,Baspinar
b_barzanissa,turkish,,Baspinar
b_barzanissa,turkmen,,Baspinar
c_charpete,PROV1282,,Charpete
c_charpete,c_charpete,,
c_charpete,c_charpete_adj,,Kharpertian
c_charpete,andalusian_arabic,,Hisn Ziyad
c_charpete,c_charpete_adj_andalusian_arabic,,Hisn Ziyadan
c_charpete,bedouin_arabic,,Hisn Ziyad
c_charpete,c_charpete_adj_bedouin_arabic,,Hisn Ziyadan
c_charpete,egyptian_arabic,,Hisn Ziyad
c_charpete,c_charpete_adj_egyptian_arabic,,Hisn Ziyadan
c_charpete,greek,,Mesopotamias
c_charpete,c_charpete_adj_greek,,Mesopotamian
c_charpete,kurdish,,Xarpet
c_charpete,c_charpete_adj_kurdish,,Xarpetan
c_charpete,levantine_arabic,,Hisn Ziyad
c_charpete,c_charpete_adj_levantine_arabic,,Hisn Ziyadan
c_charpete,maghreb_arabic,,Hisn Ziyad
c_charpete,c_charpete_adj_maghreb_arabic,,Hisn Ziyadan
c_charpete,oghuz,,Harput
c_charpete,c_charpete_adj_oghuz,,Harputian
c_charpete,sicilian_arabic,,Hisn Ziyad
c_charpete,c_charpete_adj_sicilian_arabic,,Hisn Ziyadan
c_charpete,turkish,,Harput
c_charpete,c_charpete_adj_turkish,,Harputian
c_charpete,turkmen,,Harput
c_charpete,c_charpete_adj_turkmen,,Harputian
b_chosomachon,b_chosomachon,,Cmškacag
b_chosomachon,b_chosomachon_adj,,
b_chosomachon,greek,,Chosomachon
b_chosomachon,kurdish,,Melkisî
b_chosomachon,oghuz,,Çemisgezek
b_chosomachon,turkish,,Çemisgezek
b_chosomachon,turkmen,,Çemisgezek
b_mertikerton,b_mertikerton,,Medzgerd
b_mertikerton,b_mertikerton_adj,,
b_mertikerton,greek,,Mertikerton
b_mertikerton,kurdish,,Mazgerd
b_mertikerton,oghuz,,Mazgirt
b_mertikerton,turkish,,Mazgirt
b_mertikerton,turkmen,,Mazgirt
b_chozanon,b_chozanon,,Xozat
b_chozanon,b_chozanon_adj,,
b_chozanon,greek,,Chozanon
b_chozanon,kurdish,,Xozad
b_chozanon,oghuz,,Xozad
b_chozanon,turkish,,Xozad
b_chozanon,turkmen,,Xozad
b_charpete,b_charpete,,Kharpert
b_charpete,b_charpete_adj,,
b_charpete,andalusian_arabic,,Hisn Ziyad
b_charpete,bedouin_arabic,,Hisn Ziyad
b_charpete,egyptian_arabic,,Hisn Ziyad
b_charpete,greek,,Charpete
b_charpete,kurdish,,Xarpet
b_charpete,levantine_arabic,,Hisn Ziyad
b_charpete,maghreb_arabic,,Hisn Ziyad
b_charpete,oghuz,,Harput
b_charpete,sicilian_arabic,,Hisn Ziyad
b_charpete,turkish,,Harput
b_charpete,turkmen,,Harput
d_edessa,d_edessa,,Edessa
d_edessa,d_edessa_adj,,Edessan
d_edessa,andalusian_arabic,,Ar-Ruha
d_edessa,d_edessa_adj_andalusian_arabic,,Ruhan
d_edessa,assyrian,,Urhây
d_edessa,bedouin_arabic,,Ar-Ruha
d_edessa,d_edessa_adj_bedouin_arabic,,Ruhan
d_edessa,egyptian_arabic,,Ar-Ruha
d_edessa,d_edessa_adj_egyptian_arabic,,Ruhan
d_edessa,kurdish,,Riha
d_edessa,d_edessa_adj_kurdish,,Rihan
d_edessa,levantine_arabic,,Ar-Ruha
d_edessa,d_edessa_adj_levantine_arabic,,Ruhan
d_edessa,maghreb_arabic,,Ar-Ruha
d_edessa,d_edessa_adj_maghreb_arabic,,Ruhan
d_edessa,masmuda,,Ar-Ruha
d_edessa,d_edessa_adj_masmuda,,Ruhan
d_edessa,oghuz,,Urfa
d_edessa,d_edessa_adj_oghuz,,Urfan
d_edessa,sanhaja,,Ar-Ruha
d_edessa,d_edessa_adj_sanhaja,,Ruhan
d_edessa,sicilian_arabic,,Ar-Ruha
d_edessa,d_edessa_adj_sicilian_arabic,,Ruhan
d_edessa,tagelmust,,Ar-Ruha
d_edessa,d_edessa_adj_tagelmust,,Ruhan
d_edessa,tuareg,,Ar-Ruha
d_edessa,d_edessa_adj_tuareg,,Ruhan
d_edessa,turkish,,Urfa
d_edessa,d_edessa_adj_turkish,,Urfan
d_edessa,turkmen,,Urfa
d_edessa,d_edessa_adj_turkmen,,Urfan
d_edessa,zanata,,Ar-Ruha
d_edessa,d_edessa_adj_zanata,,Ruhan
d_edessa,name_tier,,count
c_edessa,PROV699,,Edessa
c_edessa,c_edessa,,
c_edessa,c_edessa_adj,,Edessan
c_edessa,andalusian_arabic,,Ar-Ruha
c_edessa,c_edessa_adj_andalusian_arabic,,Ruhan
c_edessa,assyrian,,Urhây
c_edessa,bedouin_arabic,,Ar-Ruha
c_edessa,c_edessa_adj_bedouin_arabic,,Ruhan
c_edessa,egyptian_arabic,,Ar-Ruha
c_edessa,c_edessa_adj_egyptian_arabic,,Ruhan
c_edessa,kurdish,,Riha
c_edessa,c_edessa_adj_kurdish,,Rihan
c_edessa,levantine_arabic,,Ar-Ruha
c_edessa,c_edessa_adj_levantine_arabic,,Ruhan
c_edessa,maghreb_arabic,,Ar-Ruha
c_edessa,c_edessa_adj_maghreb_arabic,,Ruhan
c_edessa,masmuda,,Ar-Ruha
c_edessa,c_edessa_adj_masmuda,,Ruhan
c_edessa,oghuz,,Urfa
c_edessa,c_edessa_adj_oghuz,,Urfan
c_edessa,sanhaja,,Ar-Ruha
c_edessa,c_edessa_adj_sanhaja,,Ruhan
c_edessa,sicilian_arabic,,Ar-Ruha
c_edessa,c_edessa_adj_sicilian_arabic,,Ruhan
c_edessa,tagelmust,,Ar-Ruha
c_edessa,c_edessa_adj_tagelmust,,Ruhan
c_edessa,tuareg,,Ar-Ruha
c_edessa,c_edessa_adj_tuareg,,Ruhan
c_edessa,turkish,,Urfa
c_edessa,c_edessa_adj_turkish,,Urfan
c_edessa,turkmen,,Urfa
c_edessa,c_edessa_adj_turkmen,,Urfan
c_edessa,zanata,,Ar-Ruha
c_edessa,c_edessa_adj_zanata,,Ruhan
